open_uuid,open_test_uuid,time_utc,cat_technology,network_type,lat,long,loc_src,loc_accuracy,region,municipality,settlement,whitespot,zip_code,download_kbit,upload_kbit,ping_ms,lte_rsrp,server_name,test_duration,num_threads,platform,model,client_version,network_mcc_mnc,network_name,sim_mcc_mnc,nat_type,asn,ip_anonym,ndt_download_kbit,ndt_upload_kbit,implausible,signal_strength,speed_test_duration_ms,cell_id,lac,tags,tcp_open,tcp_total,udp_open,udp_total,packet_loss_down,packet_loss_up,peak_down_kbit,peak_up_kbit
P1e26266c-040e-401f-892f-aa976c5c4395,O107e2c59-3cab-43df-932f-3aa61c34e392,2014-11-05 08:18:20,WLAN,WLAN,,,,,,,,,,1871,467,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-84,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,O861ce67d-e415-4145-a100-f75e3fdd0ba4,2014-11-05 08:22:26,WLAN,WLAN,,,,,,,,,,1721,454,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-79,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,Oc1d96a36-f3ed-4b29-af77-c436495f0e55,2014-11-05 08:24:17,WLAN,WLAN,,,,,,,,,,1940,494,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-79,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,O40ad0e13-16a9-49c8-85ae-78b72cddc020,2014-11-05 08:31:58,WLAN,WLAN,,,,,,,,,,1928,401,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-83,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,Od9a4168b-9fad-41d8-8a6b-5d333c358c01,2014-11-05 08:35:49,WLAN,WLAN,,,,,,,,,,1751,480,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-79,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,O7740497f-5567-4f1f-b98b-863823a162c5,2014-11-05 08:39:03,WLAN,WLAN,,,,,,,,,,2,149,,,CZ.NIC,7,1,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-81,3600000.0,267435655,8240,"{111,361}",,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,Oa1be312b-dfb8-441f-a77f-523195fc3f40,2014-11-05 08:41:36,WLAN,WLAN,,,,,,,,,,1274,157,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-78,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,O1c4e7df5-5771-4c13-8d44-f069df641797,2014-11-05 08:44:51,WLAN,WLAN,,,,,,,,,,1568,447,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-79,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,O217b3cd0-5089-47b9-b1d3-3144f3140e98,2014-11-05 08:46:31,WLAN,WLAN,,,,,,,,,,1891,444,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-78,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,Ofc446ac9-a307-4b0d-afc4-544cc4d7329c,2014-11-05 08:48:43,WLAN,WLAN,,,,,,,,,,377,109,,,CZ.NIC,7,1,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-81,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,Of216aeb4-3d99-4fe0-beef-ffeb39110cb8,2014-11-05 08:54:01,WLAN,WLAN,,,,,,,,,,1577,491,,,CZ.NIC,7,1,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-80,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,Od6784667-1598-4f9b-857a-bb8dae0e92d3,2014-11-05 08:59:46,WLAN,WLAN,,,,,,,,,,494,388,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-83,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,Oacf8dfca-0f59-4aff-b15a-724aff063a90,2014-11-05 09:02:00,WLAN,WLAN,,,,,,,,,,2189,495,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-80,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,Oafc628b5-9bf3-48a0-b72f-43fa26b71d25,2014-11-05 09:04:35,WLAN,WLAN,,,,,,,,,,1925,492,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-80,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,O881a559b-fa38-41cf-a3c7-987455983136,2014-11-05 09:12:30,WLAN,WLAN,,,,,,,,,,1894,478,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-82,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,Oa47758e7-c531-4002-b35d-79fa33f18a8b,2014-11-05 09:14:13,WLAN,WLAN,,,,,,,,,,1952,534,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-83,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,Od8bb31e6-77cc-45fc-b454-06da5833d0a5,2014-11-05 09:15:30,WLAN,WLAN,,,,,,,,,,1949,377,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-81,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,Od54fe73d-57c6-4d6c-8a7c-6ba24e111de3,2014-11-05 09:16:43,WLAN,WLAN,,,,,,,,,,774,163,,,CZ.NIC,7,1,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-85,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,Odc30ec69-383b-43de-9d2e-00458fd25d89,2014-11-05 09:18:08,WLAN,WLAN,,,,,,,,,,1544,435,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-82,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,Ob2370321-0664-4aa7-b7f7-171fc56ed0f8,2014-11-05 09:20:51,WLAN,WLAN,,,,,,,,,,1393,448,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-81,3600000.0,267435655,8240,{111},,,,,,,,
P1e26266c-040e-401f-892f-aa976c5c4395,Ofc298034-1e2e-40d0-a882-6def49b3cebc,2014-11-05 09:28:21,WLAN,WLAN,,,,,,,,,,943,234,,,CZ.NIC,7,3,Android,LGE Nexus 5,2.0.41,,,,nat_local_to_public_ipv4,6830,213.192.1,,,true,-85,3600000.0,267435655,8240,{111},,,,,,,,
